Item1,Item2
207.092256,637933898514720768
207.20432,637933898515839744
207.268832,637933898516491648
207.3736,637933898517540480
207.444128,637933898518240896
207.542304,637933898519220480
207.620672,637933898520011264
207.748064,637933898521280768
207.805984,637933898521860224
207.91616,637933898522961280
208.000928,637933898523811456
208.10112,637933898524810624
208.178144,637933898525581952
208.28368,637933898526641280
208.389152,637933898527691264
208.457664,637933898528381696
208.590304,637933898529701376
208.6472,637933898530272384
208.784224,637933898531641472
210.462816,637933898548434816
210.624672,637933898550053120
210.71696,637933898550973568
210.816448,637933898551973504
210.939808,637933898553203456
211.01248,637933898553934080
211.117056,637933898554973824
211.2216,637933898556024064
211.308448,637933898556894592
211.399488,637933898557804416
211.512,637933898558923648
211.589632,637933898559704320
211.687904,637933898560684544
211.896736,637933898562774912
211.992576,637933898563734912
212.03552,637933898564164224
212.10528,637933898564855808
212.127104,637933898565075584
212.208672,637933898565899520
212.23664,637933898566175360
212.350304,637933898567306368
212.54928,637933898569296000
212.643968,637933898570245248
212.837824,637933898572186240
212.873664,637933898572545408
212.886304,637933898572665984
212.955968,637933898573366016
213.024,637933898574046336
213.095616,637933898574766464
213.206944,637933898575877120
213.288608,637933898576696832
213.291712,637933898576726272
213.358336,637933898577385600
213.462496,637933898578437248
213.5192,637933898578996224
213.606688,637933898579876608
213.678016,637933898580586624
213.77536,637933898581556864
213.850432,637933898582316672
